psraid,cregion,fips,state,kidage,kidgen,age,educ,income,playgame,k17game,k28game
1061,2,17031,17,16,1,45,6,6,1,"HALO 2, NARUTO: CLASH OF NINJA 2, BEJEWELED 2",
7833,2,17097,17,16,1,53,7,8,1,"MADDEN, NEED FOR SPEED, NCAA MARCH MADDNESS",
8816,2,17097,17,14,2,46,5,6,1,THE SIMS,
2520,2,17031,17,12,2,99,3,4,0,,
14115,2,17097,17,14,1,63,7,8,1,"HALO, SKATES, RAINBOW VI VEGAS",
9521,3,12073,12,13,2,49,5,4,1,"PAC MAN, GRAND THEFT AUTO, TETRIS",
1115,3,12091,12,17,1,39,5,2,1,"WORLD OF WARCRAFT, MECHQUEST",FLIGHT SIMULATOR
322,3,12091,12,15,2,39,6,7,1,,
7851,3,12131,12,13,2,32,4,4,1,"RACING, BASKET",PRIMARY GAMES
13120,3,12113,12,15,2,42,2,3,1,"GUITAR HERO, MARIO",
5022,3,12065,12,12,2,50,7,8,1,"LORD OF THE RINGS, KNIGHTS OF THE OLD REPUBLIC, CARMEN SANDIEGO",
13565,1,34015,34,16,2,41,3,6,1,"SOLITAIRE,  THE SIMS 2 CASTAWAY",
3804,1,34007,34,14,1,50,7,7,1,"JAMES BOND, BATTLEFIELD, GUITAR HERO",
2569,1,34005,34,13,2,85,3,2,1,"DANCE DANCE REVOLUTION, GUITAR HERO, NARUTO",SOMETHING ABOUT CIVICS
12406,4,6073,6,14,1,56,6,8,1,NT REALY,
12014,4,6073,6,13,2,35,9,2,1,"SOLITAIRE, SPONGEBOB GAME, UMMM THATS ALL",ITS FOR SCIENCE
3609,3,21117,21,15,2,44,5,5,1,,
6568,3,21173,21,15,1,46,3,4,1,"HALO 2, CALL OF DUTY, HALO 3",
2990,3,21113,21,13,1,42,2,1,1,"DEF JAM VENDETTA, LEGEND OF ZELDA: PHANTOM HOURGLASS, SUPER MARIO BROTHERS","IT WAS RELATED TO EARTHQUAKES, YOU HAD TO MATCH THINGS UP"
694,1,9005,9,14,1,57,2,3,1,"STAR WARS BATTLEFRONT 2, HALO, LAND OF DEAD",I DON'T KNOW IT WAS A MATH GAME
6787,1,9011,9,17,2,44,5,8,1,"DANCE DANCE REVOLUTION, SOLITAIRE, GUITAR HERO",
5028,1,9011,9,13,2,36,3,3,1,"GUITAR HERO, DANCE DANCE REVOLUTION, RACING GAMES",
13383,1,9003,9,15,1,43,6,8,1,"CALL OF DUTY, MADDEN, GUITAR HERO",
10238,1,9003,9,16,2,42,3,6,1,"VMK, KINGDOM HEARTS, HALO",
5504,1,9013,9,15,2,36,4,7,1,"GRAND THEFT AUTO, THE SIMS, DANCE DANCE REVOLUTION",
5908,1,9015,9,14,2,57,7,6,1,"SPIDER, SOLITAIRE, LUXOR",5TH GRADE RESEARCH GAME TO SEE HOW THE GAMES CODES WERE DONE FOR IT
7995,3,12105,12,17,2,43,5,6,1,,
5263,3,12105,12,12,2,45,7,8,1,"MARIO KART, HARRY POTTER, NINTENDOGS","EASY TECH, TYPING GAMES"
6741,3,45007,45,17,2,48,3,7,1,"JEWEL QUEST, SOLATAIRE, COLLAPSE",
13036,3,45045,45,16,2,54,1,3,1,"WORLD OF WARCRAFT, CHICKEN INVADERS , RUSH",
4690,3,45007,45,12,2,47,1,3,1,"PUZZLE GAMES, MYSTERY GAMES, I SPY",I DON'T REMEMBER THE NAME BUT IT WAS A GAME LEARNING ABOUT POLITICS
11209,3,45087,45,14,1,43,6,9,1,"MADDEN, NBA LIVE, MLB",
8612,3,45083,45,16,2,34,6,9,1,"SOLTAIRE, BEJEWLED, THE SILENT HILL GAME",
5032,3,45077,45,17,1,43,5,7,1,MADDEN 08,
4796,3,45077,45,13,2,39,6,9,1,"AGE OF EMPIRES, BOOKWORM",
726,3,45045,45,12,1,51,7,7,1,"MEDAL OF HONOR, CALL OF DUTY, FIELD & STREAM TROPHY BIG GAME HUNTING",
1966,3,47093,47,13,2,43,6,8,1,"BEJEWELED, TIC TAC TOE, DRIVERS ED",
891,3,47009,47,16,1,46,6,6,1,"GUITAR HERO 3, HALO 3, NCAA FOOTBALL 08",
2086,3,47009,47,16,2,46,6,4,1,"WII SPORTS, SOLITAIRE, ROLLER COASTER TYCOON",
1274,3,5109,5,12,1,47,3,5,1,"HALO, MADDEN 07, NASCAR 07",
5706,3,5005,5,17,2,41,6,5,1,"GUITAR HERO, COUNTER STRIKE, HALO",GUITAR HERO.
366,3,5101,5,16,2,40,1,2,1,DK,
9616,3,5027,5,13,2,36,3,9,1,"ATV OFF ROAD FURY, MX UNLEASHED, FORD RACING 2",
14087,3,48037,48,15,2,36,4,6,1,"GUITAR HERO, MARIO, HALO",
2433,3,48067,48,16,1,52,4,7,0,,
2628,3,12003,12,13,1,36,3,2,1,,
8913,3,12031,12,17,2,49,5,4,1,"HALO, KINGDOM HEARTS, SILENT HILL",OREGON TRAIL
2854,3,12019,12,15,2,51,3,7,1,"TETRIS, TONY HAWK, MARIO",
6177,3,12019,12,17,1,50,6,7,1,"HALO 3, FINAL FANTASY, GRAND THEFT AUTO",
15775,3,12019,12,17,2,56,7,8,1,"GUITAR HERO, KINGDOM HEARTS 1,  THE SIMS",
7947,3,12031,12,15,2,44,7,8,1,,
6667,1,34039,34,14,2,44,6,8,1,CAN'T REMEMBER I DON'T REMEMBER THE NAME,
6575,3,37125,37,12,1,50,3,1,1,"NBA, MADDEN",DANCE MAP
2204,3,37051,37,17,1,57,3,3,1,"LMUNEERS, TEKKEN 5, ONIMUSHA DAWN OF DREAMS",
13667,3,37155,37,15,1,46,6,6,1,"HALO, MADDEN, BURNOUT",
12549,3,37047,37,17,2,45,5,8,1,"GUITAR HERO, RATCHET AND CLANK",
8879,3,37019,37,14,1,47,2,1,1,"MADDEN, GRAND THEFT AUTO, NBA LIVE",SUCCESS MAKER
8520,3,37017,37,16,2,46,4,9,1,"SPIDER,SOLITAIRE 2, RESIDENT EVIL 4",ONLINE CHARADES W/EVERYONE
7272,3,37051,37,15,1,38,5,6,1,"DANCE DANCE REVOLUTION, GUITAR HERO 2, RESIDENT EVIL",HALO 2
14035,3,13049,13,13,1,54,3,7,1,"MADDEN, NBA, GRAND THEFT AUTO",
14231,3,13039,13,14,2,44,3,6,1,BEJEWELED,DON'T REMEMBER
9805,2,20103,20,17,1,38,3,7,1,"DRAGON QUEST, DRAGONCONCOCHI, SPORTS",
9323,2,20091,20,13,1,51,6,8,1,"GUITAR HERO, GUILD WARS, HALO 2",
7650,2,20091,20,16,2,40,5,8,1,POKER ONLINE,
12100,2,20091,20,13,1,44,6,6,1,"LEGEND OF ZELDA, SUPER SMASH BROTHER, METROID PRIME 3",
2401,2,20091,20,15,2,44,7,8,1,KINGDOM HEARTS,DRAGON FABLE
7728,1,36119,36,14,1,50,7,8,1,"MARIO GALAXY, METROID CRIME, THE LEGEND OF ZELDA TWIGHLIGHT PRINCESS",
14216,1,36119,36,16,2,52,7,9,0,,
11755,3,48141,48,15,1,51,7,7,1,"HALO 3, MADDED 08, AND GRAND THEFT AUTO",
13473,3,48141,48,12,2,43,5,3,1,"TROULBE, JENGA, MARIO, MONOPLY",
8867,3,48141,48,16,2,44,7,8,1,FINAL FANASTY,
15920,4,6067,6,12,2,35,3,6,1,"DANCE DANCE REVOLUTION, GUITAR HERO, THE SIMS",
3880,4,6067,6,15,2,37,3,8,1,"SSX TRICKY, SUPER MARIO SMASH BROTHERS, MARIO GAMES",
5352,4,6061,6,12,2,61,5,8,1,"SNAKE ARENA, GOD OF WAR, MARIO",
14271,4,6067,6,15,1,36,6,8,1,"GUITAR HERO 3, HALO 3, METAL OF HONOR HEROES",
6979,3,40037,40,16,2,81,3,2,1,"RATATIOULLE, MINESWEEPER, SOLITAIRE",
1316,3,40143,40,15,2,47,7,6,1,"SCRABBLE, BEJEWLED",
11611,3,40101,40,15,1,47,5,6,1,DK,
6919,3,40143,40,15,2,46,6,6,1,"THE SIMS, GRAND THEFT AUTO, DANCE DANCE REVOLUTION",
14669,3,37183,37,13,2,52,6,6,1,"FAMILY FEUD, WHEEL OF FORTUNE, TETRIS",
4338,3,37183,37,16,1,50,6,5,1,"MADDEN 07, HALO, NBA LIVE 08",
13745,3,37183,37,16,1,40,5,6,1,"HALO 3, GRAND THEFT AUTO, SCARFACE",
3228,3,37183,37,15,1,58,7,7,1,"SPIDERMAN 3, FIFA 2006, BEAUTIFUL JOE",
4634,3,37183,37,17,1,51,6,7,1,"COUNTERSTRIKE, ONLINES GAMES",
5729,3,37183,37,16,1,53,5,9,1,"DOOM 3, STATE OF EMERGENY, GUITAR HERO 3",ORGAN TRAIL
4626,2,55055,55,16,2,41,3,5,1,,
4373,2,55117,55,13,2,42,3,6,1,,
9722,2,55139,55,12,1,43,7,8,1,"URBAN SNIPER 2, WORLD OF WARCRAFT, CALL OF DUTY",RECYCLE CITY
9019,2,55139,55,17,1,50,5,6,1,"HALO, TIME WARP, GREG HASTINGS",
3279,4,6013,6,16,2,53,5,4,1,DK,
3452,4,6013,6,14,1,49,7,8,1,"WORLD OF WARCRAFT, RUNESCAPE",
5593,4,4025,4,15,2,44,3,6,1,"PUZZLE GAMES, HALO 3",
6723,4,4001,4,17,2,50,3,2,1,"GRAND THEFT AUTO, NBA BASKETBALL, MOTOR CROSS",COMPUTER GAME FOR READING. UNKNOWN TITLE
13283,4,4015,4,13,2,32,3,7,1,"GUITAR HERO, DANCE DANCE REVOLUTION, MADDEN 08",
6959,4,4025,4,12,1,40,3,6,1,"RATCHET AND CLANK, NBA 2K, FORD RACING",
3894,3,47141,47,12,2,45,6,9,0,,
1891,3,47099,47,15,2,44,4,6,1,"TETRIS, PRINCE OF PERSIA ALL THREE, AND HARRY POTTER",
8034,3,48373,48,12,2,63,3,2,1,,
12370,2,39113,39,13,1,49,3,5,1,"SPADES, NBA 08",MATH GAME
12601,2,39113,39,15,2,53,3,5,1,"GUITAR HERO, ROCKBAND, SIMS",
4730,2,39149,39,17,2,47,5,6,0,,
718,2,39113,39,17,2,50,3,7,0,,
2169,2,39113,39,12,1,43,5,6,1,"NBA, TONY HAWK,  MADDEN",
13084,2,39113,39,13,2,54,5,2,1,"SUPER MARIO,  THE SIMS FAMILY, 3D GOLF",
9981,2,39113,39,14,1,45,6,5,1,"RESIDENT EVIL 4, HALF LIFE 2, DEAD RISING",
5384,3,48485,48,17,1,59,2,2,1,WHEEL OF FORTUNE,
3423,3,48497,48,17,2,51,6,7,1,"TETRIS, ROLLER COASTER TYCOON, MARIO PARTY",
14041,3,12081,12,15,1,42,7,8,1,"NEED FOR SPEED MOST WANTED, RUNESCAPE, CALL TO DUTY",
9133,4,6059,6,13,1,34,7,8,1,"MADDEN, NCAA 06, FIFA",
12200,4,6059,6,13,1,46,5,3,1,"NEED FOR SPEED MOST WANTED, NBA LIVE 08, GRAN TURISMO 5",FUN BRAIN
11939,4,6065,6,14,2,42,5,8,1,"SOLITAIRE, TETRIS, HEARTS",
1913,4,6065,6,15,1,45,6,8,1,"MEDAL GEAR SOLID, SOCOM,DEVIL MAY CRY",
12410,4,6065,6,16,2,37,3,4,1,DK,SOMETHING EDUCATIONAL
12042,4,6065,6,12,2,56,7,6,1,"WEBKINZ, QUEST (LIKE SCRABBLE)",DON'T REMEMBER
9758,4,6065,6,15,2,49,6,8,1,"LEGEND OF ZELDA, GRAND THEFT AUTO",
15184,4,6065,6,15,2,41,5,3,1,"SIMS II, GUITAR HERO, STREET BALL",
12915,4,6065,6,16,2,52,6,8,0,,DON'T REMEMBER
4265,2,27053,27,15,2,46,1,4,1,"GRAND THEFT AUTO, SCARFACE, CARBON",
10635,3,12011,12,12,2,43,7,8,1,"WEBKINZ, MILLSBERRY, CLUB PENGUIN","GLOBAL PRIZE.COM, SCIENCE GAMES"
8856,3,12011,12,13,1,43,6,8,1,"MADDED FOOTBALL 08, GUITAR HERO, FIFA SOCCER",
7324,3,12011,12,13,1,57,5,8,1,"HALO III, CALL OF DUTY, GEARS OF WAR",
8914,3,12011,12,12,1,60,7,9,1,"HALO 3, GEARS OF WARS, CALL OF DUITY 4",
14052,3,12011,12,15,1,26,5,3,1,"GRAND THEFT AUTO, MORTAL kOMBAT, RATCHET AND CLANK",
7545,3,48061,48,14,1,36,2,4,1,"FIFA 08, NEED FOR SPEED CARBON, STAR FOX ADVENTURE",
13779,3,48215,48,15,1,43,5,8,1,"MADDEN, NCAA 08, HALO 3",
7406,3,48215,48,13,2,36,6,4,1,"SUPER SMASH BROTHERS, SUPER MAIRO GALAXY, DANCE DANCE REVOLUTION",IT WAS AN ADVENTURE GAME WITH ANIMALS AND STUFF
12190,3,48113,48,16,2,46,6,8,1,GUITAR HERO,
10151,3,48113,48,15,2,50,7,6,1,"GRAND THEFT AUTO, MARYKATE & ANN ASHLEY, SPYRO",TRIVIA MAGNETIC GAME
6681,3,48085,48,12,1,47,6,7,1,NO GAMES ARE FAVORITE,
10259,3,48113,48,15,1,44,4,3,1,"BASKETBALL GAMES, FOOTBALL GAMES, ADVENTURE GAMES",
5097,3,48085,48,17,2,51,6,9,1,"TETRIS, FROGGER, THE SIMS",
11612,3,48139,48,14,1,42,7,8,1,"STRONG HOLD CRUSADER, WII PLAY, AGENT UNDER FIRE",
9405,1,34027,34,12,2,44,5,8,1,"TETRIS, SURVIVING HS 07, ROLLERCOASTER TYCOON",MATH PROBLEM FLASH CARDS
10054,1,34027,34,15,1,49,5,6,1,"HALO, CALL OF DUTY 4",
8414,1,34013,34,12,2,54,3,3,1,"RACING, PUZZLES, ADVENTURE GAMES",GAME ON THE INTERNET
10356,1,34027,34,16,2,51,5,7,1,"GUITAR HERO, MINESWEEPER, WII SPORTS",SNOW WARS
6716,1,25017,25,17,1,50,6,9,1,"NCCA FOOTBALL, MADDEN 08, JAMES BOND",
1945,1,25009,25,15,1,36,3,4,1,"HALO 2, HALO 3, HALO 1",
940,1,25027,25,16,1,55,2,7,1,"HALO 2, MADDEN 07, WORLD OF WARCRAFT",
580,1,25009,25,16,2,46,6,8,1,"SOLITAIRE, TETRIS",
53,3,48041,48,15,2,46,3,6,1,"MADDEN 07, GRAND THEFT AUTO, SCARFACE",
3403,3,22117,22,16,2,37,3,3,1,"BOOKWORM, BEJEWELED",TYPERSHARK
103,3,22103,22,16,2,45,6,7,1,"MADDEN 07, THE SIMS 2, NCAA FOOTBALL 07",
